time_s,base_tilt_deg,angle_deg,error_deg,command_deg
9.81250,6.0000,-0.0190,0.0190,0.9648
9.84375,6.0000,-0.0174,0.0174,0.9689
9.87500,6.0000,-0.0043,0.0043,0.9653
9.90625,6.0000,-0.0037,0.0037,0.9657
9.93750,6.0000,-0.0009,0.0009,0.9657
9.96875,6.0000,0.0007,-0.0007,0.9631
10.00000,6.0000,0.0002,-0.0002,0.9674
10.03125,6.0000,0.0079,-0.0079,0.9661
10.06250,6.0000,0.0023,-0.0023,0.9635
10.09375,6.0000,-0.0065,0.0065,0.9690
10.12500,6.0000,-0.0036,0.0036,0.9663
10.15625,6.0000,-0.0121,0.0121,0.9642
10.18750,6.0000,-0.0155,0.0155,0.9676
10.21875,6.0000,-0.0052,0.0052,0.9651
10.25000,6.0000,-0.0017,0.0017,0.9667
10.28125,6.0000,0.0028,-0.0028,0.9642
10.31250,6.0000,-0.0001,0.0001,0.9666
10.34375,6.0000,0.0016,-0.0016,0.9683
10.37500,6.0000,-0.0024,0.0024,0.9650
10.40625,6.0000,-0.0148,0.0148,0.9675
10.43750,6.0000,-0.0153,0.0153,0.9693
10.46875,6.0000,-0.0145,0.0145,0.9643
10.50000,6.0000,-0.0195,0.0195,0.9662
10.53125,6.0000,-0.0086,0.0086,0.9714
10.56250,6.0000,0.0022,-0.0022,0.9616
10.59375,6.0000,-0.0119,0.0119,0.9655
10.62500,6.0000,-0.0031,0.0031,0.9685
10.65625,6.0000,0.0053,-0.0053,0.9643
10.68750,6.0000,-0.0022,0.0022,0.9624
10.71875,6.0000,-0.0034,0.0034,0.9699
10.75000,6.0000,0.0080,-0.0080,0.9658
10.78125,6.0000,-0.0035,0.0035,0.9649
10.81250,6.0000,-0.0127,0.0127,0.9696
10.84375,6.0000,-0.0113,0.0113,0.9646
10.87500,6.0000,-0.0189,0.0189,0.9678
10.90625,6.0000,-0.0117,0.0117,0.9685
10.93750,6.0000,-0.0078,0.0078,0.9657
10.96875,6.0000,-0.0114,0.0114,0.9677
11.00000,6.0000,-0.0090,0.0090,0.9652
11.03125,6.0000,-0.0105,0.0105,0.9692
11.06250,6.0000,-0.0053,0.0053,0.9646
11.09375,6.0000,-0.0119,0.0119,0.9695
11.12500,6.0000,-0.0079,0.0079,0.9690
11.15625,6.0000,-0.0152,0.0152,0.9674
11.18750,6.0000,-0.0254,0.0254,0.9673
11.21875,6.0000,-0.0264,0.0264,0.9697
11.25000,6.0000,-0.0191,0.0191,0.9676
11.28125,6.0000,-0.0179,0.0179,0.9685
11.31250,6.0000,-0.0149,0.0149,0.9674
11.34375,6.0000,-0.0152,0.0152,0.9662
11.37500,6.0000,-0.0142,0.0142,0.9653
11.40625,6.0000,-0.0084,0.0084,0.9644
11.43750,6.0000,0.0012,-0.0012,0.9651
11.46875,6.0000,0.0117,-0.0117,0.9630
11.50000,6.0000,0.0143,-0.0143,0.9632
11.53125,6.0000,0.0165,-0.0165,0.9619
11.56250,6.0000,0.0163,-0.0163,0.9613
11.59375,6.0000,0.0192,-0.0192,0.9646
11.62500,6.0000,0.0251,-0.0251,0.9598
11.65625,6.0000,0.0181,-0.0181,0.9618
11.68750,6.0000,0.0217,-0.0217,0.9579
11.71875,6.0000,0.0250,-0.0250,0.9613
11.75000,6.0000,0.0398,-0.0398,0.9635
11.78125,6.0000,0.0433,-0.0433,0.9595
11.81250,6.0000,0.0279,-0.0279,0.9611
11.84375,6.0000,0.0201,-0.0201,0.9644
11.87500,6.0000,0.0172,-0.0172,0.9640
11.90625,6.0000,0.0082,-0.0082,0.9627
